,Text ID,Sentiment Score,Title,GPE
354,4126,0.0,Kevin McCarthy announces he's a candidate for House speaker (+video),Indiana
355,1222,-0.6369,Fall of the House of Bush: How last name and Donald Trump doomed Jeb,Mohammed Event
356,2005,0.0,Mitt Romney Fans Speculation Over Another White House Run,Paris
357,3081,-0.4015,"Us vs Them: When Politics is Treated Like a Football Game, No One Wins",Wisconsin
358,324,-0.6808,Manhunt shifts to lone cabin in upstate New York: Prisoner hideout?,France
359,17,-0.296,Stop the vendetta against Planned Parenthood,Belgium
360,1005,0.0,Ted Cruz victory shows GOP's impossible conundrum (+video),Italy
361,4050,-0.0772,"US pullout from Yemen eases pressure on Al Qaeda, lawmakers warn",New York
362,419,-0.4019,Obama trade bill in trouble,Ark.
363,3897,0.0,Secret Service testing ways to intercept rogue drones with late-night flights over Washington,New York
364,3761,0.0,Source: Baltimore mayor ordered police to stand down,Russia
365,4197,0.0,Jane Sanders to FBI: Get on with Clinton email probe,Syria
366,193,0.765,"Happy New Year, Wall Street: Congress Has Another Gift For You",New York City
367,1014,-0.891,Rivals Slam Trump over Violent Rallies: 'He Incites Violence',US
368,126,-0.6124,Oklahoma Fraternity Is Closed Over Video Of Racist Chant,Boston
369,1857,-0.5994,"Jeb Bush in 2016: The good, the bad and the ugly",Iran
370,1059,0.0,A whirlwind day in D.C. showcases Trump’s unorthodox views and shifting tone,Ohio
371,3456,0.8176,Supreme Court Readies Blockbuster Rulings,Washington
372,2211,-0.4588,Iran Nuclear Deal: Does Obama want Israel to commit suicide?,Alabama
373,5177,0.0,Bernie's swan song begins,Paris
374,5185,-0.3818,Would Trump presidency threaten rule of law?,Belgium
375,5082,0.0,Sanders delegates' convention agenda,France
376,2086,0.0,Paris climate summit: What to expect from historic talks,Germany
377,4844,-0.1901,"Trump doctor’s letter: He takes cholesterol drug, is overweight but is in ‘excellent’ health",Hiroshima
378,4494,0.2023,"Supreme Court: your right to a ""speedy trial"" ends when you're declared guilty",Baltimore
379,2222,0.0,Debating the Future of American Power Abroad,Puerto Rico
380,3566,0.3182,Islamic State accepts Boko Haram allegiance pledge,Florida
381,2624,-0.4588,Netanyahu warns Iran deal could 'threaten the survival' of Israel,America
382,1066,0.4939,"After Brussels, Trump's 'strength' resonates with GOP voters (+video)",Iowa
383,825,0.5719,"Done Deal? Clinton, Trump Shift to General Election after Big Wins",New Hampshire
384,2706,0.0,What Brian Williams’s Chopper Whopper Says About Modern News Media,Yemen
385,2574,0.0,"Republicans have little reason to act on immigration — both today, but also before the 2016 primaries",U.S.
386,4996,0.0,We don’t just need to see Trump’s taxes — we need a real medical report on him,Alaska
387,3764,-0.5106,Police morale can wait: How the Baltimore riots should reshape Attorney General Loretta Lynch’s agenda,Carly Fiorina
388,3168,0.4019,Major Corporate Sponsors Are Scaling Back Support for GOP Convention,America
389,3494,0.7424,Admit it: You love Tax Day! (Opinion),US
390,131,0.0,Obama On Baltimore: 'This Is Not New',Florida
391,3073,0.3612,Booze Brands Polarize Just Like Politicians,Indiana
392,4047,0.0,Why Greece and Iran seem willing to take on the world (+video),Istanbul
393,5083,0.3818,"Hillary Clinton Promises Steady Leadership, More Jobs in Historic Speech",US
394,4027,-0.6476,Obama: U.S. cannot solve the world's problems alone,Iran
395,4587,0.5106,How hackers eroded Americans' trust in democratic process,S.C.
396,497,0.0,"Here come the jobs, finally",Ferguson PD
397,1532,0.0,What Walker's Departure Means for GOP Field,Cleveland
398,4696,-0.4767,Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times,New Hampshire
399,3821,-0.2732,Obama’s trip to Ethiopia alarms some human rights activists,Venezuela
400,2519,-0.5574,Illegal Immigrants Could Elect Hillary,Iowa
401,806,-0.2263,Cruz campaign: We could have stopped Trump if Rubio became running mate,Istanbul
402,5236,-0.6249,Kentucky governor: Electing Hillary Clinton may eventually lead to violence,Iowa
403,1994,-0.3818,Inside Jeb's 'shock and awe' launch,Kasich
404,4070,0.7096,Relief efforts to find survivors intensify amid powerful aftershocks,Hawaii
405,612,0.0,The early 2016 primary calendar is now set. It will change.,Mississippi
406,5089,-0.4847,Trump: I wouldn't accept Cruz's endorsement,Michigan
407,1162,-0.5859,"Mitt Romney Calls Donald Trump 'A Phony, A Fraud'; Trump Hits Back",Iran
408,4052,-0.6808,"In Jamaica, Obama indicates that he will remove Cuba from terrorism list",Cleveland
409,2004,0.0,Cruz's immigration gambit,Charleston
410,911,0.4939,Trump slams GOP nominating process as top aide accuses Cruz of 'gestapo tactics' to win delegates,South Carolina Black
411,5146,-0.1779,Obama hits the trail for Hillary Clinton: Will he help or hurt?,Nevada
412,10,-0.5994,Scalia’s death comes just a month before the court’s biggest abortion case in years,Ethiopia
413,2893,-0.8402,New Saudi king ascends to the throne as terrorism threat grows,South Carolina
414,4434,-0.128,"With Another Deadline Looming, Whispers Of Iran Nuclear Deal Emerge",Ukraine
415,814,0.0,Donald Trump's Clintonesque foreign policy,Cuba
416,2036,0.0,Backers: Romney more open to 2016,Washington
417,90,0.0,Why Rachel Dolezal's assertion that she is black could pave way for folks choosing a 'racial identity',Las Vegas
418,3559,0.0,Tsarnaev Mom: Americans Are ‘Terrorists’,Washington
419,1241,0.0,Clinton braces for Nevada nail-biter,U.S.
420,4806,0.2023,Here are the top five things to watch in tonight's debate,Iran
421,4398,0.0,"Head Of Medicare, Who Oversaw Obamacare Rollout, Will Step Down",US
422,756,-0.4404,"Donald Trump, president of the Confederacy: The Southern strategy created the GOP civil war",Iran
423,3386,0.0,Kerry orders State Department review of records retention amid Clinton email controversy,Russia
424,4178,0.0,A sharp exchange over election-year polling offers thoughts for the rest of us,US
425,1845,-0.7479,Romney’s reboot: Can the 2012 loser really fix his problems in 2016?,Syria
426,3032,0.0,Is it possible to fix the polarization of American politics?,Brussels
427,2905,0.0,US faces calls to ‘walk away’ from Iran talks,Indiana
428,2593,-0.0516,Netanyahu warns supporters he may lose in Tuesday’s election,Iowa
429,3837,-0.5719,Harry Reid Calls Trade Push By Obama And GOP 'Insanity',Utah
430,3666,-0.5719,San Bernardino massacre: A horror that affects us all,New Hampshire
431,2219,0.2023,Netanyahu's Iran Speech: Why it's important for Congress to at least listen to Israel's leader,San Jose
432,3848,-0.5256,Obama: Warren 'Absolutely Wrong' On Trade Deal,Mexico
433,5268,0.0,Swing-state stunner: Trump has edge in key states,Washington
434,4328,0.0,Carly Fiorina will appear in top-tier Reagan Library debate,Baltimore
435,5142,-0.4767,Trump Expected to Name Running Mate Soon: Looking for an 'Attack Dog',New York
436,837,0.0,The End of the Road for John Kasich,Iraq
437,2087,0.0,Why Negotiators At Paris Climate Talks Are Tossing The Kyoto Model,America
438,2181,0.0,"How Barack will juggle Bibi, Vlad and Hillary",Iran
439,3247,-0.34,"In Rand Paul and Marco Rubio’s feud over Cuba policy, a preview of GOP’s 2016 foreign policy debate",Kentucky
440,2844,-0.4019,Jeb Bush blames Iraq unrest on Obama,Iowa
441,3622,-0.6705,Al Qaeda rep says group directed Paris magazine attack; US issues travel warning,New Hampshire
442,3551,0.0258,What 'Draw Muhammad' shootings say about Islamic State reach (+video),Egypt
443,3736,0.0,"In Baltimore's call for federal police probe, a new search for answers (+video)",Iran
444,4306,0.0,The Iowa caucuses are closer than you think,Vienna
445,3974,-0.6705,Entering U.S. as refugees would be hard for terrorists,Iran
446,3202,0.0,Here's why moderate Republicans aren't running for Congress anymore,U.S.
447,3466,0.5574,"Supreme Court to consider redefining 'one-person, one-vote' principle",Kentucky
448,1364,0.5859,Iowa nightmare revisited: Was correct winner called on caucus night?,NC
449,1019,-0.5023,"In a revealing interview, Trump predicts a ‘massive recession’ but intends to eliminate the national debt in 8 years",N.J.
450,2089,0.0,Climate change: What you can do (Opinion),South Carolina
451,2189,0.0,Obama: Gov. Scott Walker needs to ‘bone up’ on foreign policy,Nevada
452,2258,-0.34,Watch: Obama criticizes Kenya's president on gay rights as they stand right by each other,Brussels
453,524,0.6808,Obama’s plan to boost defense budget points to brewing national security debate,Iran
454,5147,0.0,What Trump and Clinton are looking for in a VP,Iran
455,1783,-0.6269,The GOP’s nuclear option for Donald Trump: Why the only way to beat him is so scary,Utah
456,171,-0.4767,Checking a claim that 'nobody did anything wrong' on Benghazi,Kobani
457,736,0.5267,Who's winning Indiana? It's anybody's guess,Paris
458,4283,0.4588,"Palin’s endorsement the latest prize as Trump, Cruz battle for conservatives",San Bernardino
459,3691,0.0,Unravelling Chattanooga: What do we know about shooter?,Washington
460,2627,-0.296,'There appear to be no rules anymore',Iran
461,2237,-0.0258,"University of Missouri, please immediately fire employees who taunted media",South Carolina
462,1064,0.0,How Trump vs. Clinton could reshape the electoral map,Britain
463,849,0.0,Trump ups the ante in Indiana,America
464,1802,-0.6705,"Plutocrats love Jeb, but voters don’t: Bush’s “electability” argument is getting even weaker",Wyoming
465,1875,0.0,"Chris Christie: If I Run, I Will Beat Hillary Clinton",Indiana
466,62,-0.1779,"Christie Hides $800,000 in Travel Bills",Saudi Arabia’s
467,3957,0.0,Russia deploys missiles in Syria after Turkey shoots down bomber,the United States
468,4268,0.0,Marco Rubio self-destructs in New Hampshire,Iowa
469,3215,0.0,The GOP Is Dying Off. Literally.,America
470,1753,0.0,Carly Fiorina swipes at Trump: ‘Look at this face.’,Kansas
471,4906,0.0,Where Donald Trump and Hillary Clinton stand on economic issues,Iran
472,1235,-0.296,Can Anyone Beat Trump in the Primary? History Says No,Mosul
473,4360,-0.5719,"Morning Plum: Get ready for another ideological death struggle, this time over climate",N.H.
474,4076,-0.8957,"Terror attack over, 147 dead at Kenya university",New York
475,347,-0.7579,Robert Durst of HBO's 'The Jinx' charged with murder,US
476,2921,-0.7579,Why the Iraq offensive will fail,U.S.
477,3002,-0.2732,Hope and hype of Hiroshima can’t conceal Obama’s dismal record on nuclear disarmament,Paris
478,3067,-0.34,Congress Undermines U.S. Global Economic Standing,Rubio
479,2912,0.0,Iran nuclear talks: What if the deal falls through?,Baltimore
480,5088,0.5267,Democratic convention: passionate end to day one steadies early drama,Nevada
481,602,0.4939,The GOP's big-money plan to save the Senate,Iowa
482,3173,0.0,Cruz blasts Trump as phony conservative in front of CPAC crowd,Orlando
483,4689,-0.1779,Taking Trump voters’ concerns seriously means listening to what they’re actually saying,Iran
484,4327,-0.7351,Donald Trump’s campaign of terror: How a billionaire channeled his authoritarian rage — and soared to the top of the polls,Texas
485,2084,-0.3182,“There is such a thing as being too late”: Obama issues a desperate call for a global climate deal,Baltimore
486,1155,-0.296,Missing on GOP debate stage: A future president (Opinion),San Francisco’s
487,486,0.0,Senators Seek ‘Living Wage’ for Capitol Hill Contractors,Nevada
488,2735,-0.6705,Brian Williams Under Fire Over His Shifting Story Of Iraq Helicopter Attack,Turkey
489,3809,0.0,Obama administration announces halt on new coal leases,Armenia
490,2386,-0.891,"ObamaCare has cancer. And if it’s not treated quickly and aggressively, it will die",New York City
491,4370,-0.6808,President Obama's persistent and puzzling passivity on terrorism,Iowa
492,2018,0.0,Jeb's invisible man strategy,Charleston
493,3641,-0.6705,"Charlie Hebdo attack: Suspects' names, photos released",America
494,1556,0.0,Why the Ted Cruz-Marco Rubio debate mattered most (+video),North Dakota
495,322,0.3818,"David Sweat shot, captured alive after New York manhunt",Iowa
496,2797,-0.5994,"Obama opens up on Iran: What he's learned about war, Republicans, and his foreign policy",U.S.
497,1224,-0.4404,Why Bernie Sanders's campaign makes me worry about how he’ll manage the White House,U.S.
498,2775,-0.5859,"After vowing to end two wars, Obama may leave three behind",US
499,144,-0.0258,Barack Obama Marks 50th Anniversary Of 'Bloody Sunday' With Powerful Speech In Selma,Syria
500,750,0.0,"Ryan meets Trump, says ‘very encouraged’ but unity will take time",Russia
501,72,0.0,Eleven States Sue Obama Admin. over Transgender Directive,Nevada
502,3946,0.0905,"US sailors freed by Iranians. No US apology issued, says Joe Biden",New York
503,1006,0.5994,Could This Be the Real 'Super Tuesday'? A Look at What's at Stake,Oregon
504,3506,-0.7579,"Thanks to Obama, the terrorist cancer is growing",Ky.
505,639,0.0,Trump doesn’t have a national campaign. So the GOP is trying to run one for him.,Russia
506,4207,0.4005,Some GOP elites aren’t quite convinced by Trump charm offensive,Syria
507,382,-0.3818,Canada Just Threw A Grenade Into Elizabeth Warren's Trade Fight With Obama,US
508,1471,0.0,GOP Debate Round 3: Expect Another Wild Night,Kabul
509,4842,0.5574,His campaign’s statement that Trump accepts the truth of Obama’s birthplace is filled with falsehoods,Las Vegas
510,2877,0.0,"White House, Dems seek to water down Iran bill",Ramadi
511,2241,-0.34,Reporter says Clinton camp denying him access to events,US
512,2186,-0.3818,Congress's fight over Iran deal enters new phase,America
513,4759,0.6124,Why LeBron James’s Endorsement Could Help Clinton Retake Ohio,US
514,402,-0.7003,White House warns Congress: Fight Zika or live to regret it,San Bernardino
515,2421,-0.6597,Cuba has a possible lung cancer vaccine that America can now test,US
516,1791,0.0,White House counsel reportedly kept in dark on Clinton’s personal email use,Dangerous
517,2863,0.0,Iran talks to be extended another day,New Hampshire
518,1983,-0.296,Election 2016: Clinton email stumble fuels Dem critics,Obama
519,4429,-0.4404,"Kurdish forces, backed by U.S. airstrikes, launch offensive in Iraq",Syria
520,1020,0.3818,"As Always, U.S. Adores a Good Sex Scandal",Iran
521,4030,-0.34,Migrants Refuse To Leave Train At Refugee Camp In Hungary,Iran
522,1760,-0.3818,Biden previews battle against Clinton,Nepal
523,3777,-0.2732,"Mike Brown Family Suing Ferguson, Wilson",Washington
524,1742,0.765,Sanders’ challenge: Winning over Obama supporters,D.C.
525,244,-0.1139,GOP lands no solid punches while sparring with Clinton over Benghazi,America
526,2806,0.6858,"A nuclear deal has been reached, but Iran must free Jason Rezaian",Bronx
527,1734,0.0,"South Carolina, Nevada polls find Clinton far ahead",Russia
528,4629,-0.4019,Will Hillary Clinton lose the election because of the FBI email investigation?,Syria
529,1190,0.0,Stossel: Why Marco Rubio and Hillary Clinton are 2016's likely nominees,US
530,5176,0.0,Donald Trump Campaign Manager Is Out,Ireland
531,1039,0.0,"We must smash the Clinton machine: Democratic elites and the media sold out to Hillary this time, but change is coming",Connecticut
532,4786,0.0,5 takeaways from the first presidential debate,Indiana
533,3859,0.25,"@POTUS joins Twitter, jokes with @BillClinton",New York
534,4459,0.0,Obama on 'The Daily Show:' What happened to common conversation? (+video),Iran
535,3727,0.3089,It’s not about mental illness: The big lie that always follows mass shootings by white males,Oregon
536,1630,-0.5859,GOP Candidates Say Paris Attacks Highlight U.S. Leadership Failure,America
537,3750,-0.4215,Report: Freddie Gray sustained injury in police van,Turkey
538,3829,0.6428,"Sure, We Want An Honest And Trustworthy President, But It's Complicated",Syria
539,3127,0.0,The Pope vs. America,Iraq
540,1902,0.0,Bernie Sanders to announce 2016 intentions on Thursday,Russia
541,908,-0.5994,The problem with Cruz and Kasich aligning to stop Donald Trump,New Hampshire
542,68,-0.6908,The Overwhelming Stress of Being Denied a Bathroom,Rubio
543,1280,-0.3182,Clinton Gets Back In The Game After Blowout Loss To Sanders In N.H.,Miami
544,3303,0.0,The Senate's 46 Democrats got 20 million more votes than its 54 Republicans,Paris
545,3788,-0.6369,Hung jury in Jodi Arias sentencing phase removes possibility of death sentence,Iowa
546,1980,0.5994,Chris Christie Bolsters Political Team as Allies Launch Super PAC,West Virginia
547,2291,-0.4939,The Fear of Being Gay in Russia,America
548,2995,0.0,Federal court: NSA phone record collection is excessive,Paris
549,2162,-0.7351,Hillary Clinton speech to attack Donald Trump's 'dangerous' foreign policy plans,U.S.
550,4709,0.0,‘Take The Money!!’: Emails Show How Clinton Campaign Manages Lobbyist Donations,Havana
551,1386,0.5719,"Iowa caucus results: Ted Cruz wins, Hillary Clinton declares victory",Palestine
552,3856,0.0,"Obama Spends Earth Day In The Everglades, Taunting Republicans On Climate Change",Iraq
553,1785,-0.0572,Donald Trump doesn't challenge anti-Muslim questioner,Anbar
554,5113,-0.4215,"Trump claims GOP nomination, tells struggling Americans 'I am your voice'",US
555,2526,-0.34,Claire McCaskill Accuses Marco Rubio Of Shirking Principles On Immigration,Cuba
556,2445,0.5574,"Obamacare Is Back At The Supreme Court, And These 6 Lives Hang In The Balance",California
557,1326,0.0,4 Things The New Hampshire Primary Will Tell Us,Ukraine
558,4523,-0.3818,"32,000 emails recovered in IRS targeting probe amid allegations agency chief may have lied",Iowa
559,2434,-0.6486,Superbug cases spur FDA warning on dirty medical scopes,N.H.
560,1126,0.0,The 8th Democratic Debate In 100 Words (And 4 Videos),Iran
561,4718,-0.3818,Donald Trump threatens to jail Hillary Clinton in second presidential debate,Vietnam
562,4804,-0.128,Tics and tricks: Here's what Trump and Clinton's body language reveals,America
563,2938,-0.5994,Obama ISIS war authorization: Request sent to Congress,Chicago
564,5165,-0.4019,Donald Trump's Problems Are Much Deeper Than A Campaign Manager,Iraq
565,4542,0.0,"Obama's Presidential Library Will Be In Chicago, Foundation Announces",Al-Abadi
566,4373,-0.4767,Republicans are crossing a dangerous new line: sabotaging US foreign policy,Russia
567,1204,-0.1531,Bully Backs Blowhard for President: Now Christie Likes Trump,Syria
568,4676,0.3804,Adelson's Review-Journal Gives Trump First Major Endorsement,Syria
569,1247,-0.4767,"Jeb’s Sad, Quixotic South Carolina Slog",Israel
570,3991,-0.7184,"U.S. strike believed to have killed ‘Jihadi John,’ Islamic State executioner",Kentucky
571,4922,0.3182,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is",Wisconsin
572,2527,-0.0516,Alabama Sen. Sessions Backs Trump’s Immigration Platform,Iran
573,4830,0.0,Gary Johnson’s Post-Debate Reactions,Indiana
574,957,0.0,Reince Priebus is in over his head,US
575,1079,-0.7506,Excruciating choice for GOP leaders: Take a risk on Trump?,Afghanistan
576,3529,-0.6908,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,NY
577,3209,0.0,Jake Tapper to moderate 's first GOP debate,California
578,3124,-0.5994,"After tragic shooting, Charleston church reopens with prayer, songs and tears",Brussels
579,4016,-0.836,Acting out of weakness? Why Obama's dangerously wrong about Putin's intentions in Syria,Hiroshima
580,2946,-0.7269,"Jordanian fighter jets strike hard at ISIS, pay tribute to murdered pilot",New Hampshire
581,3869,0.0,Obama Plans to Press Ahead With Guantanamo Bay Closure,US
582,2611,0.0,Netanyahu walks back Palestinian state comment,Syria
583,3904,0.0,Angela Merkel to Visit White House on Feb. 9,Iran
584,292,-0.1531,Will Nancy Pelosi miss John Boehner? Depends.,Iran
585,2216,-0.2732,Why Obama Has His Work Cut Out For Him On Getting Trade Votes,Kathmandu
586,4686,0.34,"Trump won’t commit to accepting election results, at fiery final debate with Clinton",Iowa
587,22,0.2732,What do Americans really think about abortion? The answer may surprise you.,US
588,668,0.4404,Was California The Last Weekend At Bernie's House Of Hope?,Libya
589,2436,0.4939,Milestone House Vote Would Take Health Care Away From Millions,Miami
590,701,0.6808,"Yes, Bernie Polls Better Against Trump Than Hillary—but There’s a Catch",Texas
591,3932,-0.4019,EgyptAir crash: official dismisses claim that remains suggest blast,Iowa
592,5195,-0.2263,More anti-Trump action planned after second night of protests across US,Kasich
593,1502,-0.6369,"Trump suggests he might have prevented 9/11 attacks, extending feud with Bush",Iowa
594,987,0.7579,How far can campaigns go to win support from a Republican delegate?,New Mexico
595,4292,-0.6597,They’re already trying to steal 2016: Inside the GOP voting-rights scheme intended to derail democracy,Saudi Arabia
596,2413,0.0,"Cruz eyes insurance via Obamacare, a law he vows to scrap (+video)",Egypt
597,2092,0.0,"On climate change, ideological and partisan polarization hardens",Invade
598,469,0.0,Neither Bush nor Rubio is placing above 4th in Iowa or New Hampshire,Yemen
599,2266,-0.5719,High Court Ruling Against Gay Marriage Would Produce 'Chaos',Trump County
600,4567,0.3818,"Shift in Cuba politics boosts Obama, challenges Rubio",Iran
601,4732,0.0,"Giuliani, suggesting Trump may have ‘exaggerated’ in lewd comments, says, ‘talk and action are two different things’",Homeland
602,1929,-0.3612,Scott Walker’s economic mess: How worker wages were gutted in Wisconsin,Kenya
603,2124,-0.2023,California slashes water use for upstate farmers,America
604,2411,0.0,Bernie Sanders is unleashing a plan to make prescription drugs cheaper,Indiana
605,4407,0.0,Boehner 'baffled' by Israeli spying report,America
606,4096,0.3182,There’s a good reason protesters at the University of Missouri didn’t want the media around,Nevada
607,590,0.3612,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,U.S.
608,4174,-0.4939,"Fear of Trump sparking a surge in citizenship, voter applications",Mexico
609,3435,0.3818,John Roberts helps overthrow the Constitution,America
610,1602,0.0,Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka,U.S.
611,3112,0.0,Pope Francis’ address to Congress: what it means for six Catholic lawmakers (+video),America
612,926,0.6369,Kasich: ‘My Republican Party doesn’t like ideas’,Ukraine
613,1777,0.0,What does Rick Perry have?,Russia
614,2009,0.0,Rubio reignites Cuba debate with Senate hearing,Ferguson
615,4803,0.0,Lester Holt: presidential debate moderator and proven fact-checker,Libya
616,3778,0.1877,Patriots Day 2015: Boston does not stand alone,America
617,4250,0.0,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),Nepal
618,3428,0.5574,Is there any way Obama can fill Supreme Court vacancy?,Texas
619,2948,0.0,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",Paris
620,1406,0.0,GOP insiders: It was a rough night for Ted Cruz,California
621,666,-0.7845,Donald Trump is blatantly racist — and the media is too scared to call him out on it,Arizona
622,4740,0.0,Can Donald Trump recover from this?,Ramadi
623,4818,0.0,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,Denmark
624,5085,-0.6369,The Democrats aren’t doomed: What I learned from Bernie delegates in Philadelphia,Calif.
625,3524,-0.6486,Enrique Marquez: I got rifles for San Bernardino killer,Ore.
626,30,0.0,Abortion bill dropped amid concerns of female GOP lawmakers,Afghanistan
627,973,0.0,Outsider campaigns seek inside track,Ukraine
628,900,0.0,Can Sanders' millennials switch to Clinton?,Kentucky
629,1102,0.4939,Bernie Sanders Has Strength Among White Men Pinched By The Economy,Baltimore
630,3454,0.2516,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",Moscow
631,4430,0.0,"In rare foreign trip, Assad flies to Moscow to meet with Putin",Florida
632,5212,-0.34,Former ‘Apprentice’ contestant accuses Trump of groping her during job meeting,Iowa
633,50,0.0,"Trump's lean campaign machine relying mostly on donor cash, not his own",U.S.
634,16,-0.5719,P. Parenthood Chief Goes Toe-to-Toe with Attackers,California
635,4409,0.5267,Justice Department Launches Civil Rights Probe Of Baltimore Police,U.S.
636,4736,-0.4826,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,Charleston
637,4223,0.743,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",Paris
638,3826,0.0,The unexpected and ingenious strategy of Obama's second term,New Hampshire
639,4247,0.0,South Carolina primary brings high stakes for Marco Rubio and Jeb Bush,Massive
640,3322,0.4939,"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care",U.S.
641,3410,0.0,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,Iran
642,5274,-0.743,"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'",Germany
643,1167,-0.5859,"Mitt Romney: Donald Trump is a 'phony, a fraud'",Charleston
644,551,-0.2732,'We the People' is at risk: Why America needs civics education,Philadelphia
645,2998,0.0,NSA program reportedly helped US gather evidence against North Korea in Sony hack,Minneapolis
646,1047,0.4588,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",America
647,998,0.5719,"What happens to delegates won by Rubio, other ex-candidates?",Atlanta
648,3179,0.0,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",California
649,702,-0.296,Donald Trump v Bernie Sanders: confusion reigns over possible debate,US
650,2483,0.0,Paul: Christie embraces Obamacare,Iran
651,3317,0.4939,Congressional auditors: VA health care is high-risk,Iran
652,1437,0.34,"Iowa’s Des Moines Register endorses Clinton, Rubio",Florida
653,2889,0.0,White House looks to scientists to sell Iran deal,Pennsylvania
654,1499,0.0,GOP debate: 's Reality Check Team inspects claims,Nevada
655,2843,-0.2263,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,U.S.
656,159,-0.5574,Congress and its 'outsiders': The critical struggle over who is really in charge,Iran
657,899,0.1872,Sanders: Democratic Party hasn't been fair to me,Brussels
658,2012,0.4767,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",US
659,4281,0.3612,Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion,Syria
660,737,-0.5719,Will Latino loathing of Trump drive a voter movement to swing the election?,Cuba
661,2680,0.0,Drudge goes all in for Trump,Giving
662,3059,-0.5106,New Study Shows Riots Make America Conservative,Charleston
663,3981,-0.6486,21 dead at Radison Blu hotel in Mali,U.S.
664,4509,-0.5719,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",Kentucky
665,4451,0.0,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,Kabul
666,2378,0.5475,Here's why creating single-payer health care in America is so hard,California
667,5032,0.0,Why Koch and Republican donor network won’t back Trump (+video),U.S.
668,3058,0.0,The Iran Deal and the Cost of Political Polarization | RealClearPolitics,Cuba
669,3380,0.0,Gowdy reveals subpoena Clinton claims she 'never had',New York
670,491,0.296,"Walgreens to close 200 stores, boost cost cutting",Chaos
671,4157,0.0,Teacher sickout closes most Detroit schools Monday,America
672,2650,-0.2263,Lynch's delayed confirmation vote,Cuba
673,492,0.0,Cloudy economy rains on Obama's parade,U.S.
674,2419,0.0,"High school, middle school kids now use more e-cigs than tobacco: CDC",Iran
675,1705,-0.7579,"Sanders focuses on gun violence, immigration as 13,000 attend Arizona rally",Syria
676,1296,0.4215,What happened to Carly Fiorina's presidential hopes? (+video),New Hampshire
677,912,0.0516,"Cruz dominates, Trump falls short again as more states pick delegates",U.S.
678,74,-0.128,"Racism is “America’s original sin”: Unless we tell the truth about our history, we’ll never find the way to reconciliation",Kenya
679,269,0.0,Kevin McCarthy is a total dope: This bumbling yahoo is about to be second in line to the presidency,Iraq
680,3339,0.2023,Top Clinton aide Mills reportedly walks out of FBI interview about emails,Ginsburg
681,3342,-0.7579,The quiet global crisis that scares the State Department,Arizona
682,3769,-0.2263,Camden Yards briefly closed off as Freddie Gray protests intensify in Baltimore,Tunisia
683,156,0.0,8 Things Congress Actually Did This Year,U.S.
684,4115,0.3865,Why Congress Doesn't Really Worry About What Most Americans Think,Louisiana
685,4591,-0.0516,"Trump wins presidency, defeats Clinton in historic election upset",U.S.
686,3759,-0.5719,"On The Streets Of Baltimore, Trying To Understand The Anger",Baltimore
687,3042,0.0,Where’s the partisan polarization on abortion?,Nevada
688,4554,0.0,Russia Calls Downing Of Its Plane A 'Planned Provocation',US
689,2392,0.6369,9th baby dies after heart surgery at a Florida hospital,America
690,5081,0.0,Dems open convention without Wasserman Schultz,Kasich
691,4116,-0.128,"Upcoming proposal in Congress for military action must strike Goldilocks-esq, 'just right' tone",Indiana
692,3105,0.6369,Pope brings message of brotherly love to Philadelphia,the United States
693,851,-0.1779,Voters' dilemma: What happens if it's Hillary vs. Trump?,Las Vegas
694,118,0.3182,"I'm a black ex-cop, and this is the real truth about race and policing",Iran
695,3037,0.0,This astonishing chart shows how moderate Republicans are an endangered species,Paris
696,1546,0.0,Ted Cruz tackles the Wall Street Journal,Spain
697,345,-0.3818,Cory Booker on how America's criminal justice system destroys the American dream,Takeaways
698,1797,0.2263,Trump’s audacious Southern spectacle is part of his strategy,New York
699,2911,-0.4767,Expert: ISIL 'highly likely' to launch gas attack in London,Israel
700,2133,0.0,Obama to Propose Protecting 1.4 Million Acres of Arctic Refuge,Paris
