,Text ID,Sentiment Score,Title,GPE
297,6220,-0.7065,BLOOMBERG-BACKED PENNSYLVANIA ATTORNEY GENERAL SENTENCED TO 10-23 MONTHS IN PRISON,Israel
298,5849,0.2732,Is A Birthday Surprise Coming For Hillary Criminalton? Kim Dotcoms Mysterious Tweet.,Israel
299,5772,-0.4215,How To Reduce Stress,Jerusalem
300,8902,0.0,The First Space Photo Of Earth - Shot From A Third Reich Rocket In 1946,Tokyo
301,5760,0.3182,"Russia, India will expand military cooperation with focus on Navy projects | Russia & India Report",US
302,7169,0.6249,"Make music great again, with these 10 Trumped up album covers",Syria
303,7966,-0.1779,CNN Talker Famous for Saying 'Pu***' on Air Lashes Out at Newt for Saying Megyn's 'Obsessed with Sex',Fury
304,6895,0.0,Meet The Man Who Started The Illuminati,Dakota
305,9302,-0.5423,Syria’s UN Envoy ‘Appalled’ By Rebel Attacks On Civilians In Aleppo,America
306,9565,0.0,Collusion Between Facebook and Hillary’s Campaign Revealed in Clinton Emails,Russia
307,5826,0.0,"Report from the Refugee Camp in Calais, France: “the Jungle”",Russia
308,6437,0.0,AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation,U.S.
309,7588,0.0,FBI reopens Clinton investigation as new emails found ‒ Comey,Russia
310,9443,0.5574,Congress Knew For At Least Two Years About Pentagon Efforts To Take Back Bonuses From Veterans,India
311,6745,0.0,The Dark Agenda Behind Globalism And Open Borders,Virginia
312,7314,-0.8268,Re: 22 Reasons Why Starting World War 3 In The Middle East Is A Really Bad Idea,US
313,10056,0.296,"Fifteen years after NATO bombings, Montenegro wants to join NATO",Mosul
314,9835,-0.7964,"US charges 61 with India-based scam involving 15,000 victims",Syria
315,6787,0.0,US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa,Mexico
316,5821,0.0,Michael Moore Owes Me $4.99,Ohio
317,6752,-0.6249,"A ""Gesture of Thanks"": Turkey arrests terrorists for extradition to Russia",North Dakota
318,8524,0.6369,Jack Heart: LUCIFER in the Temple of the Dog,US
319,7047,0.0,Guardian Front Page: “A 16-Year-Old Migrant Cries…”,America
320,10133,-0.2263,Restaurant Chain Tim Hortons Blocks Independent Journalist’s Website on WiFi,US
321,9930,0.0,Trump Makes Last-Minute Push To Appeal To Whites - The Onion - America's Finest News Source,Liver
322,9189,0.0,CLINTON CAMPAIGN COOPERATED WITH POLITICO ON ‘DEMYSTIFYING’ HUMA ABEDIN,Syria
323,5401,0.0,Zakharova: Kiev's talk of an armed OSCE mission is disinformation,Vienna
324,10061,-0.6486,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA,Russia
325,6323,0.0,Hillary Clinton's Postapocalyptic Hellscape Plan??,US
326,6742,0.5719,Carmel Institute celebrates 5th anniversary with jazz concert,America
327,5891,0.0,Trump’s Twitter Access Revoked - The Onion - America's Finest News Source,India
328,6074,0.0,YouTube censoring videos – on censorship!,Philadelphia
329,6982,-0.25,"Budgeting the Good War, for 75 Years",Yemen
330,7498,0.5267,Will the anti-Clinton revolt among American elites gain momentum?,Ukraine
331,10060,0.2263,American Funhouse: Manufacturing Consent,Russia
332,9093,0.0,Why Hillary Clinton Will Appoint Old World Nationalists to Cabinet Positions,US
333,9102,0.0,A guide to the Paradoxroutine,Washington
334,7132,0.4404,AT&T-Time Warner Merger: Another Media Consolidation That Puts Profits Over Consumers,Vermont
335,9514,-0.5423,US Airstrike Kills Four Iraqi Troops Near Mosul,Canada
336,7940,0.9646,"‘Tolerant’ Liberals Show Nothing But Contempt, Hatred Toward Nation’s Only Black Supreme Court Justice",Syria
337,5482,-0.296,Armed Dakota Access Contractor Accused Of Trying To Infiltrate Water Protectors,Japan
338,10241,-0.4939,18 State Swat Team Drill In Prep for Backlash Against a Stolen Election,Cuba
339,9364,0.0,Michael Moore: Joe Blow Will Vote Trump As “Ultimate F–– You to the Elite… A Human Molotov Cocktail”,US
340,7276,-0.6249,"More Beer, Less Vodka as Russians Mull Ongoing Crisis - Rustem Falyakhov",New WikiLeaks Dump
341,7789,-0.5574,Understanding Propaganda - The Art Of Distraction And Disinformation,Benghazi
342,8906,0.0,Huffington Post Continues Campaigning for Hillary Clinton,Nevada
343,10522,0.0,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles,Moscow
344,9397,0.1027,A Tea Party Congressman Just Called For Armed Uprising If Trump Loses,Spain
345,8332,-0.802,MARKETWATCH LEFTIST: MSM’s “Blatant” Anti Trump Bias May Be Suicidal,Chance
346,8974,0.5106,"The Left Turns on Bob Dylan for His Pro-Israel Views, Refusal to Acknowledge Nobel Prize",Russia
347,9008,-0.872,FACEBOOK Nazi Thought Police editors threaten to quit if Mark Zuckerberg doesn’t ban Donald Trump for hate speech,Israel
348,7236,0.0,"Andrew Maguire – Paper Gold Market Trades Jaw-Dropping 6,800 Tonnes In One Day!",Jerusalem
349,10001,0.0,What A Hillary Presidency Would Bring,U.S.
350,9613,0.0,This is What Will Happen to Mosul After ISIS is Evicted,Colombia
351,6972,0.0,Mall of America to Close for First Time Ever on Thanksgiving,US
352,5728,-0.1027,Former Director Of National Budget Warns That Markets Will Tank After US Election,Around Mosul
353,7166,-0.5106,Delete Your Account – Episode 23: Don’t Get Sick,Iraq
354,9965,0.0989,"CNN Reach New Low, Call Sheriff Clarke A ‘Terrorist’ After Trump Gave Him The Most Important Job! | EndingFed News Network",US
355,7264,0.0,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions,Mosul
356,8421,-0.7906,"Syrian War Report – November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker",US
357,7433,0.2732,Google And God,US
358,5682,-0.4588,Bernie Sanders Says What The Media Won’t: Trump Is A Gutless Political Coward,Nevada
359,8594,0.4404,Is it necessary to break the law to improve your standard of living?,Paris
360,10152,-0.5423,Game changer? Trump supporter charged in voter fraud case,Italy
361,7913,0.3164,We told you so! The Zika virus is harmless,Mexico
362,9275,0.0,Sesame Seeds for Knee Osteoarthritis,Populism
363,5413,0.0,Now We Can Finally Get to Work,U.S
364,7742,0.4824,Trick-Or-Treaters Get Their Socks Rocked By BADASS Hillary Pumpkin Outside,Texas
365,8651,0.0,Amurexit from NAFTA TPP Wall Street and Global Policeman,Mosul
366,9381,-0.6705,Wife of Muslim jihadist who killed and wounded over 100 in Orlando nightclub massacre says she “knew nothing”,Kenya
367,6837,0.0,Farming Invented Many Times by Many Different Farmers Over A Vast Landscape. @CarlZimmer. @NYTimes. - Russia News Now,Mosul
368,9771,0.0,Why Comey Reopened the Hillary Investigation,Germany
369,6474,-0.3182,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,Honduras
370,7217,-0.3612,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’ - Eric Zuesse,North Dakota
371,9701,0.0,What You’re Not Told: 90% Of American Media Is Controlled By Six Corporations,Saudi Arabia’s
372,5445,-0.7964,"Steve Quayle On Economic Collapse, World War 3 and U S elections",Jeddah
373,7313,0.0,The Militarized Police at Standing Rock is Working for This Man,Vatican
374,8956,0.3818,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management,US
375,6551,0.3182,The Truth About Atlantis [Video],Russia
376,9014,0.296,Western QLD Drovers Show Solidarity With C.U.B Workers By Only Drinking Sauv Blanc – The Betoota Advocate,Russia
377,6552,-0.0772,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,China
378,5325,-0.2732,JASON CHAFFETZ EXPOSED HILLARY CLINTON’S PLAN TO BRIBE FBI AGENTS TO LET HER GO,U.S.
379,7038,-0.4588,US Not Ruling Out Daesh Involvement in Afghanistan Offensive,China
380,6728,0.0772,The United States Is Pre-Positioning “Enemy Assets” In Preparation For A Rigged Election,the United States
381,5484,-0.6597,Comment on “This is My Second One” — Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,France
382,8039,-0.6705,News: Election Night Disaster: John King Tapped His Electoral College Map Too Hard And Fell Headfirst Into A Digital Hellscape,Israel
383,6936,0.4019,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMP’S FAVOR,U.S.
384,10028,-0.69,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",Mexico
385,9242,-0.2732,Boy With Autism Makes His First Friend Ever And His Mom Can’t Stop Crying,New Eastern Outlook
386,9623,0.2732,Julian Assange October Surprise REVEALED,Russia
387,6159,0.0,First Contact Film Trailer,US
388,6367,0.0,370 Economists Sign Letter Urging America Not To Vote For Donald Trump,US
389,6090,-0.4019,Julian Assange Ends The Suspense: “The Source Of Hacked Emails Is Not Russia”,North Korea
390,6210,0.0,TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!,Russia
391,8283,0.4404,Trump’s Star Vandalized On Hollywood Walk Of Fame - The Onion - America's Finest News Source,U.S.
392,7271,0.0,Nearly All Wild Animals Face Mass Extinction By 2020,Banana Republic
393,9917,0.3597,15 Foods That Contain the Most Vitamin E | Alternative,Israel
394,7524,0.0,TREY GOWDY: “WHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEY”,Israel
395,9913,0.296,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook,China
396,6633,0.6166,FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,Russia
397,8389,0.0,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,China
398,9487,-0.25,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,BRICS
399,8326,0.4215,Donald Trump: The next President of the United States of America,U.S.
400,7381,-0.0706,14 Days and Counting-There Will Be a Civil War No Matter Who Wins the Election,Israel
401,7216,-0.34,Internet Is On Fire With Speculation That Podesta Emails Contain Code for Child Sex,London
402,9314,0.2003,Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!),U.S.
403,5329,0.0,Babylon Mystery Religion Series,Syria
404,10270,0.0,What is Federalism?,Vietnam
405,8752,0.5574,Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win,America
406,7114,0.0,Turkey Rounds Up Erdogan’s Political Opponents as Crackdown Widens,Philippines
407,10444,0.0,Trump controlled by Mossad,Palestine
408,7146,-0.5719,THE POLLS CAN NO LONGER BE RIGGED THIS ELECTION,Russia
409,5538,0.0,New Lunar Craters Mystery | Space News,Spain
410,9804,0.5719,Donald Trump Wins The Presidency In Historic Victory,U.S.
411,8376,-0.3818,Battle for the Ages,US
412,7090,-0.8271,Discrimination and Condemnation: Australia’s War on Boat People,Russia
413,8505,0.0,The Empire Files: Inside Palestine's Refugee Camps,Iraq
414,9432,0.0,The Israeli Trumpess,Propaganda
415,7677,-0.8555,Comment on Sheriff Says Cannabis Makes People Murderers Because “Rational Thought” Leads to Violence by Isaid Dilligaf,Put North Korea
416,7095,0.0,Seven World-Historical Achievements of the Iraq Invasion of 2003,UK
417,6859,-0.6222,Major Voter Fraud Already Running Rampant Against Republicans,Russia
418,7305,0.4019,"Re: Yes, There Are Paid Government Trolls On Social Media, Blogs, Forums And Websites",Russia
419,10453,-0.6015,The REAL REASON Hillary Was Not Prosecuted For Her Email Scandal Will Infuriate You,US
420,5546,0.0,Brexit and the Law,Russia
421,7425,-0.7579,It isn’t ‘Islamophobia’ when an Oklahoma GOP State Rep. says “Islam is a cancer in our nation that needs to be cut out”,Romania
422,6880,0.5766,WELCOME TO PARIS where tour buses have to navigate around all the new Muslim tent cities filling the streets,US
423,9998,0.0,The Israeli Trumpess,Hillary
424,6830,0.2411,US Insiders – Not Russia – Leaked Clinton Emails,US
425,7000,-0.4019,Is This Why The Smash In Gold & Silver Is Happening? A Shocking Game-Changer For Gold & Silver Is Now Unfolding…,Syria
426,8417,-0.1779,Dad in weird mood since 2004,US
427,8422,0.0,NATO Buildup in Eastern Europe: ‘We’ve Only Seen the Tip of the Iceberg’,Russia
428,10439,0.0772,California & Oregon Want To Secede From The U.S. After Trump Election,Syria
429,7667,-0.4588,The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns,US
430,8032,-0.6705,Republican Protester Says He Was Nearly Killed After Trump Says ‘Take Him Out’,US
431,7304,-0.7579,"Former Miss Finland accuses Trump of sexual assault, bringing number of accusers to 12",New Eastern Outlook
432,10501,0.4215,United States  Reformation or Fracture?,Florida
433,8938,-0.1027,CETA: Canada Has Challenged The EU’s Chemical Regulations 21 Times,Brazil
434,6600,-0.4588,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,The United States
435,5612,0.0,"Life: When These Third-Graders Saw Their Classmate Didn’t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled",U.S.
436,10113,0.0,Sex and the Presidential City,America
437,9409,-0.3804,The Guardian is Going Friggin Nuts Over Calais,Russia
438,7823,-0.9175,AUSTRIAN DISGRACE: No jail for Muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged,U.S.
439,5596,0.0,The Modern History of Rigged US Elections,Washington
440,9293,-0.368,STRANGE THING moving up Alaska’s Chena River caught on video,Venezuela
441,7480,0.4939,President Obama’s Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),America
442,5547,-0.6249,"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces",Grand Piano
443,10410,-0.4019,Election 2016 and the Growing Global Nuclear Threat,Britain
444,5590,-0.296,Pentagon: No Plan ‘So Far’ For US Troops to Enter Mosul,America
445,5502,-0.296,Russian pianist Denis Matsuev terrorized in US for supporting Putin,U.S.
446,7127,0.0,Former GOP Representative Calls For Armed Insurrection (VIDEO),New York
447,9169,-0.296,Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment,US
448,5850,0.3089,Did Trump Make a “Secret Deal NOT To Prosecute Hillary” In Exchange for Her Concession?,Iraq
449,8762,0.4019,4 Truly Important Items for Your Post-Election List of Things to Protest,Texas
450,9428,-0.5994,Public vs. Media on War,US
451,9535,0.6369,Freedom Rider: Organizing in the Age of Hillary,Orlando
452,6246,-0.4019,"As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting",The United States
453,5602,0.34,CNN Calls Sheriff Clarke A ‘Terrorist’ After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,Lifetime
454,9303,0.0,Town in Wisconsin Passes Law That Fines Parents of Bullies,Brexit
455,7200,0.0,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,Washington
456,5336,0.0,Euro-Russian Mars Lander May Have Exploded Due to Software Glitch,Saudi Arabia
457,9764,0.0,The Limitations of Randomised Controlled Trials,Canada
458,7375,0.0,Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome,EU
459,7014,-0.0772,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,UK
460,10304,0.0,Refugee Resettlement Watch: Swept Away In North Carolina,Zimbabwe
461,8709,0.0,November Kale,Russia
462,7670,-0.5994,300 US Marines Deployed To Norway Near Russian Border For First Time Since World War II,Leave
463,10462,0.0,Julian Assange: Why We Published What We Have on the US Elections,Ukraine
464,9463,-0.3818,Pakistan expels India diplomat in tit-for-tat move,UK
465,10340,0.0,News Shot: Detroit Airport Uses New System To Control Travelers,America
466,9525,-0.7003,Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act,Russia
467,8949,0.2732,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",Ohio
468,6989,0.0772,Exclusive: Foreign Isis Fighters Defend Mosul Frontline as Locals Flee,Florida
469,7210,0.4215,The President Of The United States of America: Donald J. Trump,Russia
470,9474,-0.4404,Michael Bloomberg Names Technological Unemployment as the Next Administration’s “Greatest Conundrum”,North Dakota
471,9977,-0.5106,Two Points About the Hillary Clinton Email Fiasco,Russia
472,6167,0.5719,IT Firm Wins $63Mln US Army Contract in South Korea - NCI,Massachusetts
473,9019,-0.6908,"Wall Street, Hollywood, The Media And SJWs Fail To Stop Donald Trump From Becoming America’s 45th President",Russia
474,7484,-0.2732,"650,000 Emails Found On Anthony Weiner’s Laptop; DOJ Blocked Foundation Probe",Syria
475,6432,-0.91,Election’s Rape And Sexual Assault Accusations Need to Be Taken Seriously,Germany
476,8181,-0.4939,It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails,Russia
477,8635,0.0,Russian Navy Moves Guided Missile Ships to Baltic,India
478,10179,0.0,BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova,Israel
479,5671,-0.5574,Hybrid Wars 8. Strategies Against Africa – Introduction,U.S.
480,8497,-0.7506,We’re All Going To Lose On November 8th: Get Prepped With This Post-Election Chaos Checklist (VIDEO),Palestine
481,5673,0.0,HIV ‘Cure’ Almost Complete after Scientists Remove Virus’s DNA from Living Tissue,Brazil
482,6319,0.0,Vortex Structured Water [Video],North Carolina
483,5812,-0.7096,Getting 10 Minutes of Sunlight Per Day Can Stop Depression,D.C.
484,7222,0.5859,AUSTRIA: Freedom Party leader calls Chancellor Angela Merkel the “most dangerous woman in Europe”,US
485,7223,-0.4404,The Sex Scandal That Could Change The Election,Dakota
486,7922,0.2732,OFF TOPIC: Unlike Muslims…horses actually do have a sense of humor,America
487,8397,-0.6705,This Irish TV channel killed their weather presenter for Halloween,Russia
488,8525,0.0,Scientists Claim To Have Found 234 Alien Civilizations,Moscow
489,9232,-0.2392,I Am A Syrian Living in Syria: “It was Never a Revolution nor a Civil War. The Terrorists are sent by your Government”,America
490,10247,0.8126,Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?,Russia
491,7345,-0.1531,Two-time world champion in kickboxing killed in Moscow. Video,Standing Rock
492,6672,-0.8658,"Death of millions of Yemenis in the ""forgotten war""",Mosul
493,5408,-0.3818,Texas county switches to 'emergency paper ballots',Us
494,10372,-0.6249,"Police Family Fakes Robbery, Vandalizes Own Home to Blame it On Black Lives Matter",Russia
495,5439,0.0,What DNC Donors REALLY think of African Americans,Oregon
496,5623,0.1779,Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit,Mosul
497,8473,0.0,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,Yemen
498,5606,-0.5023,"First Iraqi Troops Enter Mosul, But Fighting Remains Largely in Suburbs",Vermont
499,5753,-0.1613,SHOCK VIDEO : Hillary Needs Help Climbing ONE SINGLE STEP in Florida – TruthFeed,Yemen
500,10085,-0.4939,Climate Engineering And Cryosphere Collapse,Spain
501,6057,0.5719,Donald Trump Wins The Presidency In Historic Mandate Victory As Hillary Clinton Concedes,Washington
502,5544,-0.7845,"Illegal Thug Returns After Deported Twice, Gives Sick ‘Gift’ To Girlfriend",Eritrea
503,7363,-0.6249,A brutal spoof advert for the new Macbook that highlights everything it doesn’t have,Reno
504,8560,-0.3071,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",China
505,9097,-0.8225,ICE Agent Commits Suicide in NYC; Leaves Note Revealing Gov’t Plans to Round-up & DISARM Americans During Economic & Bank Collapse | EndingFed News Network,New York
506,9780,0.0,Gold prices on the way to all-time highs,US
507,5899,0.3612,Republicans in Congress are ready for Hillary as they prepare for new probes into Clinton Foundation,Mosul
508,7590,-0.4003,Puh-LEEZE! DOJ’s ‘policy’ reminder to FBI is shameless (especially considering THIS) – twitchy.com,US
509,7587,0.0,Show biz: Business and breakthroughs,U.S.
510,6433,0.0,"New Company Aims To Explore Intersection Of Technology, Other Thing - The Onion - America's Finest News Source",America
511,5751,-0.2263,When Will It End? Police Clash with Pipeline Protesters,US
512,10557,0.8176,A List of Best Password Managers Offering Both Free and Premium Services,Philadelphia
513,5313,0.0,New bionic eye implant connects directly to brain,Italy
514,9927,-0.7717,GLOBAL WARMING ALARMISTS DISAPPOINTED THAT HURRICANE MATTHEW WASN’T WORSE,Moscow
515,10441,0.0,FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails?,Syria - Waiting For The Next Moves       
516,7732,-0.6597,"Hillary Isn’t Only One Who Suffers Memory Loss, Look What Bill Just Did….",Broward County
517,9848,-0.3612,Our Debt to Paula Jones,U.S.
518,8082,-0.4215,“Billionaire” Donald Trump’s Presidential Campaign Is Flat Out Broke,America
519,10457,-0.2732,Reasons to Risk Nuclear Annihilation,Larium
520,6970,0.0,BAHAHA! Wanna bet Hillary made THIS face when she found out about the FBI? [photo],Mozambique—1993–1994
521,5939,-0.7125,Comment on The Science is “Overwhelming At This Point” Wifi Industry Appeals Brain Tumor Association Ordinance by THE SCIENCE IS “OVERWHELMING AT THIS POINT” WIFI INDUSTRY APPEALS BRAIN TUMOR ASSOCIATION ORDINANC - WAKING SCIENCE,Russia
522,10016,0.34,"“We won, you lost, get over it” Brexiters told outside High Court",Pakistan
523,9203,0.0,Political Correctness for Yuengling Brewery; What About Our Opioid Epidemic?,Islamabad
524,5585,0.0,Links 11/11/16,Orlando
525,5701,0.0,VIDEO : Sean Hannity “The American People Have Finally Been Heard” – TruthFeed,China
526,10394,-0.6166,SWEDISH OUTRAGE as Muslim colonizers get preference for housing while native Swedes are out in the cold,America
527,7635,0.0,U.S. LAWMAKERS RAISE PRIVACY CONCERNS OVER NEW HACKING RULES,Tel Aviv
528,7258,0.0,U.S. Currency Hidden Images,Washington
529,6722,0.0516,"Monsanto Behind 4-Years-in-the-Making, Failed Peace Deal in Colombia",Syria
530,8590,-0.5719,Oathkeepers to Prevent Voter Fraud- Operation Sabot,Russia
531,9375,0.7783,Non-mainstream poll shows Trump poised to win with 76% chance,Turkey
532,10420,-0.5574,The Source of our Rage       :,Russia
533,6223,0.1531,Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave,Topshop
534,7560,0.3919,"Comment on ‘Voting Is Rigged & Used To Pacify The Public’ Says Three-Time US Presidential Candidate Ron Paul by Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious – Collective Evolution",US
535,7426,0.0,Brexiters set up demented ‘people’s courts’,US
536,5674,0.1779,"Prime Minister of France says, “if we grant immediate asylum to illegal alien Muslim invaders, by tomorrow they will be speaking French and sharing French values”",Arkansas
537,8699,-0.34,US Presidential Elections Sound a Warning of Catastrophes to Come,Propaganda
538,8773,0.6289,DONALD TRUMP & DEUTSCHE BANK: DID CLINTONS LEAN ON US JUSTICE DEPARTMENT?,US
539,8933,-0.3612,Why You Should Stop Apologizing for Doing All That You Can,Briefing
540,6017,0.7003,WikiLeaks Documents Reveal United Nations Interest In UFOs,Moscow
541,10534,0.0,Fashwave Friday: Endgame,U.S.
542,6754,0.7184,"Blog: If Donald Trump Pardons Me, I Would Be Honored To Serve As Secretary Of Agriculture",America
543,7438,0.0,Re: Why Did Attorney General Loretta Lynch Plead The Fifth?,Russia
544,9723,0.1511,BREAKING: THE REAL REASON HILLARY CLINTON WONT BE CHARGED BY THE FBI,South Dakota
545,7180,-0.34,"Blame Government, Not Markets, for Monopoly",Bikini
546,8801,0.0,Michael Oliver – Here Is The Big Picture For Gold After The Takedown,Chicago
547,8640,0.0,Military op to retake Mosul from ISIS,Russia
548,10042,0.2732,"Lesson learned? Goldman Sachs says not to expect ""Brexit-type surprise"" on Nov. 8",Mosul
549,5569,0.2732,Three Ways to Recharge Your Energy Using Crystals,US
550,8396,0.0,Lawyer Who Kept Hillary Campaign Chief Out of Jail in DOJ Hillary Probe,France
551,5903,-0.69,Quit Smoking! Smoking Cigarettes Causes 150 Genetic Mutations and Cancer,Mexico
552,8265,-0.2732,The Latest ABC/WaPo Poll Has the Hillary Campaign Sounding the Alarms,Ohio
553,8527,0.4215,Banana Republic Election in the United States?,America
554,9205,-0.4451,TIME MAGAZINE Reaches NEW LOW: It’s “Sexist” To Investigate Hillary Clinton!”,Italy
555,5513,0.8176,"If Donald Trump Wins The Election, It Will Be The Biggest Miracle In US Political History",UK
556,9964,0.34,"Comment on Creating a National Security State ‘Democracy,’ Or How the American Political System Changed and No One Noticed by James Miller",Oregon
557,6616,0.4215,PATRIOT Act At 15: Do You Feel Safer?,Britain
558,5793,-0.8442,"Rebels Escalate Attacks on Western Aleppo, Killing 12 Civilians",Rasmea Odeh’s
559,7209,0.0,Militias prepare for election unrest while Christians fast,Russia
560,7015,-0.2263,Saudi Arabia to behead disabled man for taking part in protests,Syria
561,8715,-0.743,Cars That Broke Bad,US
562,9089,0.0,“Has science gone too far?”,China
563,10101,0.0772,Green Party’s Margaret Flowers Challenges US Senate Debate in Maryland as Undemocratic,US
564,6905,0.1531,Marcus Mumford after Bundy verdict.,U.S.
565,8024,0.0,#2816: Clinton Pride’s 8(a) Pig Farm Bridge – Serco Zulu Server Snuff –Soros's Patented Voter Key,Mosul
566,7526,-0.296,Dems File Complaint w/DOJ Against FBI for Investigating Hillary,Iraqi City
567,9615,0.3182,Tradesman keeps promise,Israel
568,6609,0.34,"BREAKING : LGBT Group Endorses Trump, Says, “Hillary is Detrimental for Gays” – TruthFeed",Israel
569,10509,0.0,The Political Songs Of Leonard Cohen,Jerusalem
570,6886,-0.4215,How the Oligarchy Has Prepared the Groundwork for Stealing the Election,Photos
571,6541,-0.4404,New Leak Exposes Hillary’s Real Plan For Clinton Foundation Foreign Donors,Russia
572,7221,0.0,WIKILEAKS : Hillary Receiving Donations from Radical Muslims in Turkey – TruthFeed,Ohio
573,8507,-0.2263,Jeremy Vine already tripping his tits off,Portugal
574,9824,0.5267,“Homicides Up 55 Percent”–Chicago Stays Vibrant,Finland
575,6632,0.0,"Black Agenda Radio for Week of Nov. 7, 2016",The United States Permanently
576,7794,-0.1027,Juror in Oregon militia trial dismissed for bias: judge,America
577,10538,-0.5106,An Angry John Podesta Issues A Statement On “Reopening” Of FBI Probe,Iraq
578,9280,0.0,300 US Marines To Be Deployed To Russian Border In Norway,Syria
579,8336,0.0,ISIS shoots down Russian helicopter near Palmyra (VIDEO+PHOTOS),Norway
580,8883,-0.4767,The Sad Evolution Of Education Summed Up By One Meme,US
581,6887,0.3182,German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO,Japan
582,9119,0.0,Trump Votes Are Being Flipped To Clinton,North Korea
583,7325,-0.5994,War is eminent,Washington
584,10529,0.0,Women Should Vote With Their Husbands,US
585,7330,0.0,"They Said What?!: Find Out What Reba McEntire, Whoopi Goldberg, And Pope Francis Have To Say",Saudi Arabia
586,10036,-0.2263,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,Yemen
587,7478,-0.4404,Nuclear weapons: how foreign hotspots could test Trump’s finger on the trigger,Michigan
588,8596,0.0,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",Florida
589,9401,0.6369,Twitter has been looking into the future: read the best 16 predictions,Pakistan
590,7854,0.4767,Powerful Photo Series Challenges Society’s Perception Of The Obese,US
591,10238,0.4939,The People Are Laughing at the Liberal Media,Syria
592,9827,0.0,#DraftOurDaughters: Pro-War Hillary Faces Backlash Over Female Draft,California
593,5908,0.0,From Berkeley to Kent State,US
594,6606,0.0,Twenty Years of a Dictatorial Democracy     : Information,America
595,8927,-0.4404,"Decorated ‘Hero’ Cop Caught Using His Authority to Steal $170,000 in State Fees",Saudi Arabia
596,7625,-0.8176,Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim,America
597,6589,-0.4767,Clinton Aide Says Future WikiLeaks Releases Are 'Probably Fake',Japan
598,5755,-0.7256,Re: French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”,Japan
599,8919,0.0,John Podesta’s New Global Order,Bengaluru
600,7232,0.4215,Hipster dog only likes 80s dog food that you can’t get any more,Russia
